Id,Label,timeset,modularity_class
"淡蓝色",,,97
"飞蜥",,,26
"惠安县",,,1
"惠安支线机场",,,1
"藏红花[番红花俗称]",,,26
"番红花属",,,26
Emily[美国服装品牌],,,3
"回光返照[成语]",,,6
"回光反照",,,6
"控[汉语汉字]",,,2
"扌",,,2
RP,,,2
"巴蜀文化[四川、重庆的地域文化]",,,1
"中国人民解放军总装备部",,,6
"弘兼宪史",,,154
"三尾矶抚",,,154
"三尾矶怃",,,154
"宗矢树赖",,,154
"北汉",,,1
"太原府",,,1
"刘继元",,,1
"中国人民解放军总政治部",,,2
"漳州职业技术学院",,,23
"康溪顺",,,23
"大赦",,,2
"肉食螨",,,26
"真螨目",,,26
"绍兴名人",,,2
"岛耕作",,,5
"南汉",,,2
"兴王府",,,2
"刘䶮",,,2
"刘鋹",,,2
917年,,,2
"辉县白云寺",,,1
"辉县市",,,1
"帽子文化",,,2
"中国人民解放军总后勤部",,,6
"骨折",,,3
"文化景观",,,1
search,,,3
"搜查",,,3
"防灾科技学院",,,23
"姚运生",,,23
"大爱无疆",,,23
"齐福荣",,,23
"繁体字",,,2
"司马迁祠",,,1
"芝川镇",,,1
"祭祀广场",,,1
"司马迁墓",,,1
"碑林",,,1
"后蜀",,,2
933年,,,2
965年,,,2
"安全生产",,,6
"方针",,,6
"东港[辽宁省丹东市县级市]",,,1
"东港市",,,1
"东沟县",,,1
0415,,,1
"四尾孙悟空",,,154
"安元洋贵",,,154
"老紫",,,154
"熔遁",,,154
"兴奋剂[对禁用药物的统称]",,,5
Dope,,,5
"亚礼得",,,6
"运动用品",,,6
"德尔惠",,,6
"汉文化",,,154
"安全色",,,6
"星座宫神话",,,154
"外墙外保温",,,1
"人心果",,,26
"山榄科",,,26
"铁线子属",,,26
"残念[日语词汇]",,,2
"山竹子[多种植物的别称]",,,26
"策妹子",,,2
"前蜀",,,2
"公元907年",,,2
"公元925年",,,2
"神曲[网络语言]",,,4
"平阳公主[汉景帝刘启之女、卫青妻子]",,,5
"刘氏",,,5
"广东梅县东山中学",,,23
"东中",,,23
"安国强",,,23
"恶趣味",,,2
"格雷尔·萨特克利夫",,,2
"办公室文化",,,6
"封建",,,1
"政治制度",,,1
"香茶菜",,,26
"海因里希法则",,,3
"网络文化",,,3
"面包果",,,26
BACC,,,3
"北京航天飞行控制中心",,,3
"翻白草",,,26
"黄栋头",,,26
"斜杠",,,2
Slash,,,2
"除号",,,2
"神秘果",,,26
"后周[五代十国时期朝代]",,,5
"周元通宝",,,5
"超限效应",,,3
"安全系数",,,3
"疲劳强度",,,3
"丱兮城",,,1
"君主-假面的主人",,,9
"卢道哲",,,9
"＋[数学符号]",,,2
"加号",,,2
1+1=2,,,2
"野蔷薇[植物]",,,26
"李存勖",,,2
"等号",,,3
=,,,3
"仙人果",,,26
"丹参—甘西鼠尾",,,26
"紫丹参",,,26
"根",,,26
"传播学[社会科学学科]",,,23
"施拉姆",,,23
"桂皮[植物]",,,26
"海派文化[文化名词]",,,5
"乘号",,,3
1631年,,,3
"六尾犀犬",,,5
"羽高",,,5
"张皓[青岛农业大学“硬币哥”]",,,23
"丹参[中药]",,,26
"鼠尾草属",,,26
"五尾穆王",,,154
"园崎未惠",,,154
"沸遁",,,154
"骆驼祥子[国家大剧院原创歌剧]",,,2
"泰迪熊[2012年塞思·麦克法兰执导美国电影]",,,9
R-18,,,9
"七尾重明",,,5
"酸枣[鼠李科枣属植物]",,,26
"后梁[五代十国政权]",,,2
"朱温",,,2
"乌饭树[植物]",,,26
"八尾牛鬼",,,5
"奇拉比",,,5
"天福元宝",,,2
"石敬瑭",,,2
"一问三不知",,,2
"《左传》",,,2
"渐渐[汉语词义]",,,2
gradually,,,2
"梧桐[锦葵目梧桐科植物]",,,26
"梧桐属",,,26
"中国足球彩票",,,5
28天,,,5
"郛堤城",,,1
"播娘蒿",,,26
"大蒜芥族",,,26
"武帝台",,,1
"沧州渤海新区",,,1
"望海台",,,1
"腐婢",,,26
"豆腐柴属",,,26
"豆腐柴",,,26
"拐枣",,,26
"鼠李族",,,26
"枳椇属",,,26
"俅江枳椇",,,26
"乌药",,,26
"山胡椒属",,,26
"胡孙眼",,,26
"论坛日常用语",,,3
"北京条约",,,2
"丫",,,23
"丶",,,23
CL,,,23
"菥蓂[植物]",,,26
percent,,,3
"百分数",,,3
"美甲店",,,9
"老君岩",,,1
"视觉系摇滚",,,154
"泉州培元中学",,,23
"蔡向阳",,,23
"张文裕",,,23
"羊脂球[莫泊桑创作中篇小说]",,,2
"台湾乔杰立公司",,,316
"孙德荣",,,316
"铜钱树",,,26
"马甲子属",,,26
"温度计",,,3
"李春[赵州桥的建造者]",,,5
"姿迷",,,9
"海丰镇[黑龙江省望奎县海丰镇]",,,1
"绥化市望奎县",,,1
"稗[禾本科、稗属草本植物]",,,26
"独行菜",,,26
"台湾莴苣",,,26
"翅果菊属",,,26
"台湾翅果菊",,,26
"菊花脑[植物]",,,26
"菊属",,,26
"党参[桔梗科党参属植物]",,,26
"党参亚属",,,26
"工农兵学员",,,6
"工农兵大学生",,,6
"闷骚[指外表冷静，内心狂热的人]",,,2
"野白菜",,,26
"七星莲",,,26
"蔓茎堇菜组",,,26
"堇菜亚属",,,26
"纳帕海自然保护区",,,1
"水苦荬",,,26
"婆婆纳属",,,26
"两肋插刀",,,2
"竹子花",,,26
"牯岭勾儿茶",,,26
"轮台胡杨林",,,1
"动漫术语",,,154
Windows Media Player,,,2
"免费版",,,2
"耽美术语",,,154
"科学记数法",,,3
"计数",,,3
"北京市第一七一中学",,,23
"陈爱玉",,,23
"林妙可",,,23
"狼把草",,,26
"草本",,,26
"番杏[植物]",,,26
"番杏属",,,26
"稀有金属[自然界中储量、分布稀少且应用较少的元素]",,,3
"矿产",,,3
"汉白玉",,,3
"碳酸钙",,,3
"中华山[湖北省广水市中华山风景区]",,,1
"中华山林场",,,1
"枫荷梨",,,26
"树参属",,,26
"肺活量",,,3
"本位主义",,,3
"关于纠正党内的错误思想",,,3
"德珍",,,5
"清水寺",,,154
"京都市",,,154
"爹",,,23
"蜜花豆",,,26
"豆类",,,26
"数字谐音",,,97
"盐云参",,,26
"补血草属",,,26
"张之江[西北军将领]",,,5
"罗马里奥[1966年生巴西足球运动员]",,,5
"罗马里奥·迪·苏沙·法利亚",,,5
"独狼",,,5
1966年1月29日,,,5
"朱斯特·方丹",,,5
1933年8月18日,,,5
"溪黄草[香茶菜属·溪黄草]",,,26
"香茶菜族",,,26
"赵博生[革命烈士]",,,6
"朝花夕拾[鲁迅散文集]",,,2
"旧事重提",,,2
"光谱[光学频谱]",,,2
spectrum,,,2
"光谱学",,,2
"蒟酱",,,26
"胡椒属",,,26
"擂鼓墩",,,1
"西游记[中国古典四大名著之一]",,,2
"西游释厄传",,,2
"吴承恩",,,2
"膀胱",,,3
"江苏菜",,,15
"锅耙",,,15
"花椒",,,15
"氚",,,3
"超重氢",,,3
"双和尔庙",,,1
"双福寺",,,1
1680年,,,1
"茶菊花",,,26
"菊亚族",,,26
"菊组",,,26
"野菊系",,,26
"罗布麻[草药]",,,26
"夹竹桃亚科",,,26
"夹竹桃族",,,26
"罗布麻属",,,26
"北京市第六十六中学",,,23
"庆陵[辽圣宗耶律隆绪陵寝]",,,1
"南蛇藤[植物]",,,26
"卫矛亚目",,,26
"卫矛科",,,26
"卫矛亚科",,,26
"南蛇藤族",,,26
"南蛇藤属",,,26
"咖啡族",,,26
"咖啡属",,,26
Trilogy,,,4
15 years,,,4
"柴油发电机",,,3
"福缘寺",,,6
"前胡[伞形科前胡属植物]",,,26
"城市热岛效应",,,3
"九天玄女[中国上古时代的女神]",,,5
"女登",,,5
"猥亵[法律名词]",,,6
"善因寺[锡林郭勒盟善因寺]",,,6
"全角字符",,,9
"约翰·克鲁伊夫",,,5
"南沙参[草药]",,,26
"泡参",,,26
"泡沙参",,,26
"沙参属",,,26
"臭氧疗法",,,3
"臭氧医疗",,,3
"半角字符",,,3
"党参属",,,26
"星璇",,,5
"烹调",,,5
"商陆[商陆科商陆属植物]",,,26
"白杜",,,26
"卫矛族",,,26
"炎帝故里",,,5
"宝鸡",,,5
"枳椇子",,,26
"卫矛[植物]",,,26
69式主战坦克,,,5
59式中型坦克,,,5
79式主战坦克,,,5
"亚历山德罗·内斯塔",,,5
1976年3月19日,,,5
"迈阿密足球俱乐部",,,5
"沸腾[物理学名词]",,,3
boiling,,,3
"云中城",,,1
"星矢",,,5
"米糠",,,15
2006年7月11日,,,3
"海松子",,,26
"松子仁",,,26
"新罗松子",,,26
"红松",,,26
"车前",,,26
"水烛",,,26
"香蒲科",,,26
"香蒲属",,,26
"洪姓",,,3
"维纳斯[罗马神话中爱与美的女神]",,,5
"罗马十二主神",,,5
"果树",,,5
"阿佛洛狄忒",,,5
"土人参[土人参属植物]",,,26
"马齿苋科",,,26
"越桔[杜鹃花科植物]",,,26
"越桔属",,,26
"土木香[草药]",,,3
"刻舟求剑",,,2
"莳萝",,,26
"轻车网",,,3
"拜城县",,,1
"拜城镇",,,1
"松果[植物]",,,26
"松塔",,,26
"奥斯曼一世[历史人物]",,,6
1326年,,,6
"奥斯曼帝国苏丹",,,6
"小商桥",,,2
"锰结核",,,3
"多金属结核",,,3
"朝三暮四",,,2
"《庄子》",,,2
"能力[汉语词语]",,,2
"皮格马利翁效应[心理学词语]",,,3
"期待效应",,,3
"地榆[蔷薇科地榆属植物]",,,26
"卓姓",,,2
"芈姓",,,2
"忍冬[忍冬科忍冬属植物]",,,26
"金银花",,,26
"忍冬亚属",,,26
"日本珊瑚树",,,26
"荚迷属",,,26
"鹦鹉鱼[鹦鹉科鱼类]",,,26
"鹦嘴鱼科",,,26
"鹦嘴鱼属",,,26
"马龙[中国乒乓球运动员]",,,23
"马琳",,,23
"小朋友齐打交",,,9
"蝗虫[直翅目蝗科动物的统称]",,,26
"地黄[玄参科地黄属植物]",,,26
Windows ME,,,3
2000年9月14日,,,3
2006年6月29日,,,3
"黧",,,97
"天葵子",,,26
"紫背天葵",,,26
"天葵草",,,26
"毛莨科",,,26
"天葵属",,,26
"夏初",,,26
XBA篮球经理,,,9
bk love,,,97
"金正儒",,,97
"水晶头骨之谜",,,2
"江苏人民出版社",,,2
"秦山核电站",,,6
"秦山核电公司",,,6
"美甲游戏",,,9
"装扮小游戏",,,9
"有熊[黄帝的部落名]",,,1
"上古部落",,,1
"滨海县",,,1
"楹联之乡",,,1
"威灵仙[毛茛科植物]",,,26
"银莲花族",,,26
"铁线莲属",,,26
"赛博朋克",,,6
"韦德尔氏海豹",,,26
"僧海豹亚科",,,26
"巨石阵[英国威尔特郡索尔兹伯巨石阵]",,,5
Stonehenge,,,5
"信息不对称",,,3
"信息经济学",,,3
"网络命令",,,3
"网络实用工具",,,3
"简单就是美",,,3
"豫让",,,5
"家臣",,,5
"毕",,,5
"开放数据库互连",,,2
ODBC,,,2
"应用程序",,,2
"霍桑效应",,,3
"李晓霞[中国女子乒乓球队队员]",,,5
"山东鲁能乒乓球俱乐部",,,5
Windows NT,,,97
"静女其姝",,,2
"大司命[动画《秦时明月》系列中职位]",,,5
"火部",,,5
"吴王夫差青铜矛",,,1
"湖北省博物馆",,,1
"蓟[菊科蓟属的植物]",,,26
"野菊[菊科植物]",,,26
"野菊花",,,26
"苍耳[菊科苍耳属植物]",,,26
"房奴[当代汉语新词汇]",,,9
2007年8月,,,9
"严[汉语汉字]",,,23
"楚国[先秦诸侯国]",,,1
"五百万",,,1
"熊绎",,,1
"足球场地",,,5
"城头山古文化遗址[湖南省澧县遗址]",,,1
"白龙堆雅丹",,,1
"恶劣",,,1
"豚草",,,26
"纵横捭阖",,,2
"燕麦",,,26
"酸性土壤",,,26
"饲料",,,26
BJD娃娃,,,5
"瓣蹼鹬",,,26
"人力资源管理专业",,,23
"管理学学士",,,23
"费雪效应",,,6
"斐豹",,,5
"天然能源",,,3
"庄智渊",,,5
1981年4月2日,,,5
"紫龙[动漫《圣斗士星矢》中的人物]",,,154
"城户光政",,,154
"童虎",,,154
"春丽",,,154
"少司命[动画《秦时明月》系列中职位]",,,5
"移动电子商务[商业概念]",,,3
"移动电商",,,3
"行唐县",,,1
"章武县",,,1
"永昌县",,,1
"恒阳县",,,1
"巴国",,,2
"巴子国",,,2
"祖先崇拜",,,2
"巴文化",,,2
"清晖园",,,1
"三垄沙雅丹",,,1
"徽菜",,,15
"中国八大菜系",,,15
"罗森塔尔效应",,,3
"貂熊",,,26
"心理缺陷",,,2
"北方针叶林",,,26
100base-t,,,3
"蔡林[蔡林-中国当代著名画家、摄影家、作家]",,,5
"奥卡姆剃刀原理",,,3
"奥卡姆的威廉",,,3
"苏三起解[京剧剧目]",,,4
10BASE-T,,,3
"塔[建筑术语]",,,6
"软式排球[体育健身运动项目]",,,5
"大米草",,,26
"米草属",,,26
Windows Server 2003,,,3
"蒋澎龙",,,5
"大莱波蒂斯遗址",,,6
6174猜想,,,3
"圣米歇尔山",,,1
"诺曼底",,,1
105国道,,,1
"天波杨府",,,1
"当归[植物]",,,26
"魏晋南北朝时期",,,1
"美甲工具",,,3
"数学名词",,,3
"殷夫",,,2
"徐白",,,2
"徐祖华",,,2
1910年6月11日,,,2
1931年2月7日,,,2
"自我催眠暗示疗法",,,3
"心理疗法",,,3
"张悦然",,,5
"新加坡国立大学",,,5
V字仇杀队[2005年詹姆斯·麦克提格执导电影],,,5
"科幻片",,,5
"福建省福清第一中学",,,5
"林向阳",,,5
"福清市教育局",,,5
"呼和浩特市第二中学",,,97
"呼市二中",,,97
"郭炳胜",,,97
"任亚平",,,97
"刘晓旺",,,97
"福清华侨中学",,,23
"绿色GDP",,,5
"黄晓黎",,,9
2013年2月10日,,,9
"黑洞数",,,3
"根[动漫《火影忍者》中的组织]",,,23
"风雨无阻[周华健音乐专辑]",,,5
"活动目录",,,6
Active Directory,,,6
"目录服务",,,6
"佛山科学技术学院",,,23
FSU,,,23
"郝志峰",,,23
"郭文海",,,23
"李巨浪",,,23
"谢耀琪",,,23
"岭南之光",,,23
"自闭[医学用语]",,,3
Windows 2.0,,,3
"模拟器",,,9
simulator,,,9
"安全主机",,,3
"安全主体",,,3
webgis,,,3
"网络地理信息系统",,,3
"地面辐射",,,1
"安全日志",,,3
"自行火炮",,,6
"牵引火炮",,,6
"安全主体名称",,,3
HLE,,,15
"可鄙",,,2
despicable,,,2
MS-DOS,,,3
"大气逆辐射",,,3
"大气物理学",,,3
"王愿坚",,,5
1991年1月25日,,,5
"《星火燎原》",,,5
"《灯光》",,,5
"《党费》",,,5
"石鲁",,,5
"冯亚珩",,,5
"酸汤",,,15
"黔菜",,,15
"潮间带",,,1
"风能发电",,,1
"藤本植物",,,26
"巴丹吉林沙漠",,,1
"多年生",,,26
"茎[植物的六大器官之一]",,,26
"地面有效辐射",,,1
"安德鲁斯的幻想",,,9
Danny Deprez,,,9
"荷兰文",,,9
"原煤",,,1
"生物质能资源",,,3
"森林能源",,,3
"安全套接字层",,,3
"季风[地理气象学概念]",,,3
"季候风",,,3
"永远到底有多远[陈妃平歌曲]",,,4
"小龙",,,4
"配器",,,2
"陈庆之[南梁著名将领]",,,5
484年,,,5
"博物馆[典藏人文自然遗产等的文化教育机构]",,,1
"博物院",,,1
"赵鞅",,,5
"赵简子",,,5
"公元前476年",,,5
"改革家",,,5
"简",,,5
3dgis,,,317
"三维GIS",,,317
"赵襄子",,,5
"赵毋恤",,,5
"公元前425年",,,5
"魏文侯",,,5
"魏斯",,,5
"魏武侯",,,5
"暨南大学珠海学院",,,23
"肌肉生理横断面",,,3
"人工消雾",,,2
"李作楠",,,97
"焦炉煤气",,,15
"纪实小说",,,2
"树下野狐",,,5
"《云海仙踪》",,,5
"创世中文网",,,5
"爪哇语",,,5
"浠水实验高中",,,23
"足弓",,,3
"汗颜",,,2
"全球热量带",,,3
"五带",,,3
3s,,,1
"推理小说[小说类型]",,,154
"金阁寺[世界文化遗产日本京都鹿苑寺]",,,1
1397年,,,1
"诗体小说",,,2
"威虎山",,,1
1086,,,1
AA级,,,1
"小说流派",,,2
"官场现形记",,,2
"中国古典舞",,,5
"古典舞蹈",,,5
"草船借箭[《三国演义》中的著名典故]",,,2
"《魏略》",,,2
"《三国演义》第四十六回",,,2
HT总线,,,318
HyperTransport,,,318
"程砚秋[京剧艺术大师]",,,5
1904年1月1日,,,5
1958年3月9日,,,5
"战国四公子",,,5
"章回小说[中国古典小说的一种主要形式]",,,2
"书信体小说[小说的写作形式]",,,2
Windows Embedded Compact,,,3
"紫茎泽兰",,,26
"泽兰族",,,26
"泽兰属",,,26
"物理性质",,,3
"历史小说",,,2
"解密[2015年陈学冬、颖儿主演电视剧]",,,9
"安建",,,9
"冯骥",,,9
"小菜一碟[日本2015年多部未华子主演电影]",,,9
"田口智朗",,,9
"向井康介",,,9
"心肌炎",,,3
"琼花",,,26
"五福花科",,,26
"荚蒾族",,,26
"荚蒾属",,,26
"绣球荚蒾",,,26
"大方",,,26
"裸芽组",,,26
"内蒙古自治区博物馆",,,23
1957年5月5日,,,23
"左慈[东汉道教人物]",,,5
"关索[中国古代民间传说人物、关羽第三子]",,,2
"西域[今玉门关以西地区]",,,1
"梁龙[梁龙科的一属恐龙]",,,26
"徐长卿[药用植物]",,,26
"鹅绒藤属",,,26
"小小说",,,2
"水运仪象台",,,5
"曹奂",,,5
"曹璜",,,5
"景明",,,5
"公元246年",,,5
"公元302年",,,5
"化学变化",,,3
"地平经仪",,,26
"玑衡抚辰仪",,,1
"修罗王一平",,,5
"《天空战记》",,,5
"域名权",,,3
"西谷",,,3
"蛋糕面包",,,15
"普通",,,15
"松饼[食品面包种类]",,,15
waffle,,,15
"天竺[古印度]",,,1
"李严[三国时期蜀汉大臣]",,,5
"都乡侯",,,5
"苏黎世[瑞士联邦第一大城市、全欧洲最富有的城市]",,,1
"苏黎世国际机场",,,1
"苏黎世中央火车站",,,1
"化学性质",,,3
"盐碱地",,,3
"内存主频",,,3
"坩埚",,,3
"实验",,,3
"器材",,,3
"鸡公车",,,2
"黄道经纬仪",,,26
"单县第五中学",,,23
"单县五中",,,23
"苗玉法",,,23
"李庆华",,,23
mygirl,,,97
"韩国KBS",,,97
"薇甘菊",,,26
"假泽兰属",,,26
ULzzang,,,3
"环境监测[环境保护项目]",,,2
"飞机草[植物]",,,26
"租界[拥有行政及法律自治权的外国人居住区]",,,1
concession,,,1
"高晓声",,,23
"鹰爪拳",,,5
"手工作坊",,,2
"伊扎克·帕尔曼",,,5
"感情移入",,,3
"沙摩柯[东汉末年五溪蛮人首领]",,,2
"武陵",,,2
"张绣[东汉末年割据宛城的军阀]",,,5
"定",,,5
58同城,,,97
58.com,,,97
2005年12月12日,,,97
"姚劲波",,,97
"飞天[起点作家跃千愁著小说]",,,2
"幻想修仙",,,2
"苗毅",,,2
"公孙瓒[东汉末年占据幽州一带的军阀]",,,5
"地书[用水在地上写字的艺术]",,,2
"独山县",,,1
"百泉镇",,,1
"荔波机场",,,1
"独山站",,,1
4D产品,,,5
"象限仪",,,1
1957年10月27日,,,4
"天边一朵云",,,4
"埃及神灵",,,6
"三谷幸喜",,,154
"民主湖论坛",,,319
2002年10月9日,,,319
"宗喀巴",,,6
"罗桑扎巴",,,6
"密宗道次第广论",,,6
"孔胄",,,2
"尚书左丞",,,2
"臧霸[三国时期魏国名将]",,,5
"足球阵型",,,5
"天体仪",,,1
"红移现象",,,3
"三原色",,,3
tricolor,,,3
"巧家县",,,1
"白鹤滩镇",,,1
0870,,,1
"笑忘书[王菲歌曲]",,,4
"《笑忘书》",,,4
"《寓言》",,,4
C.Y.KONG,,,4
"刘虞[东汉末年政治家]",,,5
"秀兰·邓波儿[美国电影演员，著名童星]",,,5
Shirley Temple,,,5
1928年4月23日,,,5
"约翰·艾加尔",,,5
"海蒂",,,5
"小公主",,,5
"可怜的富家小姑娘",,,5
"亮眼睛",,,5
"门萨俱乐部",,,23
"智力测试",,,23
"麦考利·卡尔金",,,5
Macaulay Culkin,,,5
1980年8月26日,,,5
"圣约瑟夫学院",,,5
"小鬼当家",,,5
"宝贝小情人",,,5
"危险小天使",,,5
"米拉·库妮丝",,,5
"基南·卡尔金",,,5
"伊利亚·伍德",,,5
"安娜·克鲁姆斯基",,,5
"超级名模2",,,5
"性与早餐",,,5
"被拯救者",,,5
"派对怪兽",,,5
"威威阔少爷",,,5
"时空大圣",,,5
"小鬼出招",,,5
"胡桃夹子",,,5
"小鬼当家2",,,5
"男大当婚",,,5
"异世浮生",,,5
"巴克叔叔",,,5
"火葬大海",,,5
"异性吸引力",,,5
"机器鸡",,,5
"文件传输协议",,,3
"明十八先生墓",,,1
"纪限仪",,,3
"蒋筑英[中国著名光学专家]",,,5
1938年8月1日,,,5
1982年6月15日,,,5
"长春光学精密机械学院",,,5
"江楠[中国十大女模特、舞蹈教师]",,,5
1989年5月12日,,,5
"花旦[戏曲行当名]",,,4
"《青楼集》",,,4
"音乐的颜色",,,4
"好男人都死哪儿去了",,,4
"崔子格",,,4
"崔琰",,,4
"压力容器[承载一定压力或者盛放易燃易爆品的设备]",,,6
"牙雕",,,5
"象牙",,,5
"足球战术[足球术语]",,,5
"杨德昌[台湾著名导演]",,,197
1947年11月6日,,,197
"纽约影评人协会奖最佳外语片",,,197
"《牯岭街少年杀人事件》",,,197
"《一一》",,,197
"北京大学附属中学河南分校",,,23
"北大附中河南分校",,,23
"垂柳[杨柳科柳属落叶乔木]",,,26
"杂草[中文名词]",,,26
"年羹尧",,,5
"仰仪",,,5
"海蜇[水生无脊椎动物]",,,26
"钵水母纲",,,26
"根口水母目",,,26
"海蜇属",,,26
"圭表",,,5
iriver,,,4
"艾利和",,,4
"数码产品",,,4
"日晷[古代计时仪器]",,,1
sundial,,,1
"和声学",,,4
"薰衣草的花语",,,2
"灾害保险",,,3
"原子钟",,,3
Phenix,,,6
"菲尼克斯",,,6
"牙髓炎",,,3
"铜编钟",,,23
"芽孢杆菌",,,26
"细菌门",,,26
"雷丁[雷丁电动汽车]",,,15
2008,,,2
"铜绿",,,23
"顺义五中",,,23
1989年9月1日,,,23
"九顶铁刹山",,,1
"蚜茧蜂",,,26
"茧蜂科",,,26
"再生障碍性贫血",,,3
"红桥猪儿粑",,,15
"粑粑",,,15
"方刚[香港艺人]",,,97
"鸭嘴龙",,,26
"深安集团",,,6
"坩埚钳",,,6
"不锈钢",,,6
"印度德里古天文台",,,3
"玛雅天文台",,,5
"刻铭铁足铜鼎",,,14
"龙套[戏曲词语]",,,4
"杜波",,,4
2011,,,4
"涉外经济法",,,6
"幼儿教育[指影响幼儿的活动]",,,2
"浙江教育报刊总社",,,2
"威尔海姆·富特文格勒",,,5
"浪漫主义乐派",,,1
"夸张",,,1
"古尔邦节",,,6
Linux内核,,,4
Linus Torvalds,,,4
"九龙壁[山西大同影壁]",,,1
"郊区[长治市郊区]",,,1
"格林尼治天文台",,,14
1675年,,,14
"马门溪龙",,,26
"蜥脚形亚目",,,26
"商兽面纹鼎",,,2
"武生[戏剧表演角色]",,,4
"总务二科",,,6
"安田弘之",,,6
"英格兰巨石阵",,,26
"反甲",,,3
"丰城",,,1
"剑邑",,,1
"河洲街道",,,1
"南昌昌北国际机场",,,1
"社旗县",,,1
"娃娃生",,,4
"血压",,,3
"莱阳梨",,,26
"茌梨",,,26
"卜辞",,,2
"载驳船",,,6
"子母船",,,6
"运输船舶",,,6
"焉耆回族自治县",,,5
"焉耆镇",,,5
0996,,,5
"焉耆站",,,5
"烟台苹果",,,26
"川木香",,,26
mensa智力测试丛书,,,2
"烟管鱼属",,,26
"烟管鱼科",,,26
"香菇瘦肉锅",,,15
"马鞍山市红星中学",,,23
"汪昌斌",,,23
"青衣[戏曲的角色名]",,,3
"正旦",,,3
"湖南省湘维有限公司",,,5
"国有独资企业",,,5
"环保",,,5
"中国化工装备总公司",,,5
"唐宋派",,,2
1507,,,2
"特工[职业]",,,9
"特务",,,9
"情报员",,,9
"鎏金银蟠龙纹铜壶",,,2
"帕罗玛山天文台",,,1
"夔龙黄玉佩",,,320
"中山王墓",,,320
"川乌[植物]",,,26
"乌头属",,,26
"玄秘塔碑",,,2
"陕西西安碑林",,,2
"鲁冰花[草本植物]",,,26
"羽扇豆",,,26
"羽扇豆属",,,26
"广豆根",,,26
"山豆根",,,26
"越南槐",,,26
"青花海水龙纹八棱梅瓶",,,2
"临川派",,,2
"汤显祖",,,2
"玉茗堂派",,,2
"工厂",,,6
factory,,,6
"巴戟天[茜草科巴戟天属植物]",,,26
"潍坊风筝",,,2
tonic water,,,15
"吴江派",,,2
"李素妍[韩国演艺明星李素妍]",,,97
"李昭娟",,,97
"宋一坤",,,97
"吴允儿",,,97
"韩孝周",,,97
"我人生的黄金期",,,97
"同伊",,,97
"山蒜酱汤：12年后的重逢",,,97
"红宝石戒指",,,97
"家族的诞生",,,97
"为什么来我家",,,97
"精彩我生活",,,97
"阳光的一天",,,97
"风之羽",,,97
"爱的喜悦",,,97
"麦克‧史提芬斯",,,5
"竟陵派",,,2
"信息资源检索与利用",,,2
"中山大学出版社",,,2
"柔术[柔术软功]",,,2
666[词语],,,3
"常山县",,,1
"天马街道",,,1
GOODLUCK!![日本2003年木村拓哉主演的电视剧],,,9
"日本TBS电视台",,,9
"慕容复[金庸武侠小说《天龙八部》中的人物]",,,5
"慕容博",,,5
"慕容龙城",,,5
"王语嫣",,,5
"版主",,,3
"三袁",,,2
"复古舞蹈",,,97
"吖啶",,,3
"复社",,,5
"赏花节",,,6
"看花节",,,6
"农历六月",,,6
"几社",,,5
"夏完淳",,,5
"吴中四杰",,,2
"明初",,,2
"后七子",,,2
"李攀龙",,,2
"下弦月[月相]",,,3
"汤溪[浙江省金华市汤溪镇]",,,1
"汤溪话",,,1
"金华九峰职校",,,1
"前七子",,,2
"巴尔塔沙·葛拉西安",,,5
"口琴[小型吹奏乐器]",,,4
"调律",,,4
"上弦月[月相]",,,3
crescent,,,3
"张煌言",,,5
"张苍水",,,5
"兵部尚书",,,5
"十孔口琴",,,4
"宇宙尘埃",,,3
"瞿式耜",,,5
"红尾黑凤头鹦鹉",,,26
"黑凤头鹦鹉属",,,26
"佩剑[奥运会击剑项目]",,,5
"饭团[日本传统食品]",,,15
"三杨[明代台阁体诗文三位杨姓代表人物]",,,5
"内阁",,,5
"卢氏县",,,1
"王清华",,,1
"张晓燕",,,1
"洛庄汉墓",,,1
"音律",,,4
K-1[搏击比赛],,,23
"花剑",,,5
"徐福[秦朝著名方士]",,,5
"高攀龙",,,5
1562年,,,5
"窃蛋龙",,,26
"偷蛋龙",,,26
"偷蛋龙科",,,26
"偷蛋龙亚科",,,26
"偷蛋龙属",,,26
"都市丽人[内衣品牌]",,,3
"质能转换",,,3
E=mc^2,,,3
"虹彩吸蜜鹦鹉",,,26
Trichoglossus属,,,26
"陈子龙[明末文学家]",,,2
BOT[社会经济],,,321
"项目融资",,,321
"重剑[运动器械名称]",,,5
"恶魔城[科乐美开发的游戏系列]",,,154
"五十岚孝司",,,154
"小岛文美",,,154
"山根美智留",,,154
"隐孢子虫",,,26
"顶复门",,,26
"球虫亚纲",,,26
"真球虫目",,,26
"济南市传染病医院",,,23
"济南市卫生和计划生育委员会",,,23
"椎间盘",,,15
"婺城区",,,1
"金华西站",,,1
"谢榛",,,2
1495年,,,2
1575年,,,2
"四溟诗话",,,2
"小猎兔犬",,,26
"左岸咖啡",,,6
"沧溟先生",,,2
"杨家府演义",,,2
"何景明",,,5
"乔峰",,,5
"网络情缘[汉语词语]",,,1
"雁南飞",,,1
"山东大学齐鲁医院",,,23
"山东省卫生和计划生育委员会",,,23
"李新钢",,,23
"醒世恒言",,,2
"冯梦龙",,,2
"警世通言",,,2
"送礼意义",,,2
1957年11月18日,,,6
"俏兜兰",,,26
"古今小说",,,2
